sentence_id	sentence	sentence_domain	source	is_used	clips_count
ab358fcf9e0972e4c7383906b718bb33a80a50b8ae3afd0efd9792ac6c490e2f	Enyʌñ ebo yak enye ọnyọñ akesiak ubon ke isọñ ikọd etefia akpasọm amaadaara ekọọm ọmmọ.		Own Submission	1	7
abcc9160b3aef46d567837e97d86837e9812152cd4bfb6ee454e14178d964c69	Añwaan akpasọm ama asọọb ọwuọ etәk ke ikọd aka abenne idem edikop imam.		Own Submission	1	7
ad2aadb743e748c3c88dec8c4d82748783af547273ed1cc50dc51103f053985e	Enye abaaha ke itie mkpọ ndutañña isitreke ke afịd se inuaeto aketuum odo.		Own Submission	1	7
ae925620381026765c927a20c2ab0bcbecf460241151819c56a252bfe905f22d	Suuk tie mmaneme nneme mma ye ufan mmi nyaadi nọ isaña keed ika idaha ado.		Own Submission	1	7
aeadc185b6a238f292d24fa641b42d4a7b68700fe294b733b9e19ffa331aabe5	Mme enye amaakan idaiya okoneyo odo idooho mbʌk se etañ ewọd awo.		Own Submission	1	7
af2ebcc10f3f3b48323ba5d1a5f15ef3e33688bcf13da5792bfe695c3264a029	Usʌk owo emaebọ ntọd emi ke mm ibinam die owo esikpa usen keed.		Own Submission	1	7
afa10b94e3380e858da27aaf94a69a1d5793123b7028565800a778195731a330	Eke idiiwaaha obo ke eta enyịm etәkebot okponno aka inie ikpa.		Own Submission	1	7
afdb42161fc0554f61bd4d6e4a234626e9feecadcae71e7586d4a82e1c703afb	Afo ọmọsọñ esịt nte mkpa.		Own Submission	1	7
b096d340d72aeb1d746f42370d96ebbf77f683dde900f35e0cd4ff3bae1bb418	Sai kap se mfad kap se mbọñ se ñkọ ñkọ se mfi mbo uyom.		Own Submission	1	7
b17f52f14c883a345dbc3a96d525de7fd4d6a5e34aec25ee4dd157a645a6198d	Ukpudue idem etamma ukọñọ isịm odo mbeeñe unọ.		Own Submission	1	7
b1d7bdfe91a5f4683e58b2b10c63e2bcb4c6665802a3343f54cdda0c741717e7	Tañ afịd ukeed akpanikọ se ubaña fien nọ anye.		Own Submission	1	7
b2ac7e9ad323cf51c5b1cd486acd3efe4966f394e48dc9c0fece72dfe7e3bfb2	Enam mkpọ nte ebo iyịre ekpan.		Own Submission	1	7
b356ef7c59aa29a93df583607eea30794dfd8ce78014792bc7929b5f3749ffb9	Eseehe mkpọ ebaña edinọ mbon ufọkutom mkpọisañ mme ufọkidʌñ.		Own Submission	1	7
b49c7a207e59be52717beac6eecb3d82e75a3b7ba74716c850bb646f0b16759f	Adiahaeka akpasọm aketañ mme ikọ emi ke ufọk ọmọ daña eseemeke mkpa eyịn ayakka añwaan ọmmọ akekop odo ete.		Own Submission	1	7
b5a875325b785787c54d0da3b0474325a0dc69c03117d29e21172f4735a4aed8	Akpesʌk odo ibaan ikie ition kpọt eketo naiyiria eka mbono odo ke beiyiñ.		Own Submission	1	7
b6b99a9e5825838b6833b12bcc40698c55c2fb58f5affed94dd4a17c44de62e4	Yak nnyịn idu uwem idem anyʌn isọọñ nnyịn amen.		Own Submission	1	7
b6f4288b3a3f00ea879e060a6a1f21effe690cbae488c83ef8cc80c2c358e57b	Idooho ñkenyʌñ ñkeene ndi ma ndikop se ete ibọọrọ emem anie editañ.		Own Submission	1	7
b7515ae1963e2cfd48e58e861b71112b85fc5b68c435f92d1a1f7670e04495bb	Ọmmọ akefaaña ọmmọ edio eboom usʌk ọmmọ enịme uyo ami ekesịn ikọd ntuen eforo iyeed ukeeñe odo.		Own Submission	1	7
b78994044b8b98db5bfde591de99cbbb238e5739adbc251d2d4c03ac0d5b3b66	Ñwed anam akpan uka odo se anye odo mfịn ami o ntodo ke odo edet ọwuọ ufuọd anie eti utom ada nọ ọfọn.		Own Submission	1	7
b849664864ddbbecdd65465737fad79ae64817a1dee212511f3fd3f4d763a84b	Ọkpọñ nte mbiot afịt aka ñkukuọhọ uweene obo ke ufọk atian inemme idʌñ ke eyeyehe.		Own Submission	1	7
b906243b0b4c6d25306926f8610677f1f1b7006a492804f73090008d834c0088	Enye otәkko asaña nte efịk isọñ mbre emi akpan ido ekpa ekpañ otuuk mme ndoom akan owo mmọdo.		Own Submission	1	7
b92893bb194c2b2a56067fd44aab5430d516fbb73954ccc1856c6c31cdf1cdc4	Mkpọ emi amaanam afịd ini mma ami aketak ke osoon mme mmịm.		Own Submission	1	7
b9332e6020106a20bb8e45631f9d2860c7744c34c9e5580c60bcb3cb35620050	Mkpọ inamma eyịn iyak edep ifọnnọ eyịn idiọk edep ekeka die idiọñikọt asabọ ọmʌm mọ ewa.		Own Submission	1	7
b94128ab2053bf06fffa7c90f0c71bd69dc82dcea9971579625215801877e00c	Nsasak obo ete emọ idọñ ñkua ikeeñe ukpịp iyịrọ ekpat eto otop ekere idem otop oso ọdiọọñọ oso oso ọdiọọñọ anditop.		Own Submission	1	7
b9d92ba4cca32b842525417fb75e1b025c469fde3965cef5c2cf94c9b0daea61	Utu ke usiọñ ndobo ọbʌhọ ke ikọd etefia akebọbʌkkọ ndion edikop ke ikọd ekop enọ idʌñ eyei akeba nte editʌñ enyen unan.		Own Submission	1	7
bd4800da1f1d4fdfa61e6dd75d345707eac1a75565b778d7b3df103dab2c7f3d	Idooho daña owo ọbọñ akam ke mkpọ ọfọn mbọhọ itabake mbọhọ idaiya.		Own Submission	1	7
bd682dfb0f289d5da30553a7d13cb78114baf86042b5b046af383b40363271c0	Dọkkọ enye bo ke nnyịn idiikanna inie ime aba dọkkọ enye bo ke usen eyop ekpo amaadat ekpo ayaatop eyop ọnyʌñ aben ifen.		Own Submission	1	7
bd6f046db946d51da98046fdc42218733f5da7ab70fd4e7da63ddb4debbb1de4	Odo mbʌk emi abañake ikpehe ọmmọ ita akenekke asimia ñkanika ke utọñ owo akan.		Own Submission	1	7
bdbe4a0f99e9fbb2d325b0b0bd788f3825720d4555fa5f6944bb8f3da91b55d5	Eyịn adiben enye akaa isañ enye amaabịp eyịn amben akauke eyịn ọbọọrọ enye imaisịm baba nyaudọkkọ.		Own Submission	1	7
bdfc72c267e6a3153d515e8ea32777da364db0d1006c7ee90d4746f2563d8a79	Uweene iniehe isọñ esịt uweene ọfọn itọñ ke esa.		Own Submission	1	7
bf36cc83a03b3856b4798d73e9a9c36eabb4d1bd403b4e95c76b16d0a57d82b9	Iyiib inua enyem anyʌñ ọyọrọ adimen o afo amekịd daña atʌñ mmi aba.		Own Submission	1	7
bf50be207b96ee6133847e6139b3818000f438c8397291a955aa869509fccadf	Usʌk ete enam se idʌñ ekebiooro afe amaabakka iba se inem owo udọñọ ke inua enye ke eseedia akpa.		Own Submission	1	7
bf817aab8db32d2592b208aa0a1375d36bc9c283095f4f2933c706865c1e630b	Aka ikọt okpo isioho owo eto ataktak asọp idem.		Own Submission	1	7
c01eea631be05a600e57cd95d8d2fa13e7030126444b93ff56d1fd1fb3c5f7f6	Ikpe itoppoke unen ke esop ọkukuọ ndia ke isua mbakka ke isua.		Own Submission	1	7
c0ff0f88780fa7beab80434519fb65e5f6db03c20954c61e3fbd109ad3210fb0	Mkpọ se ọmmọ ekekịd amaakpọọk usʌk owo mmọọñeyịd usʌk esaha usʌk ebọp idem eda.		Own Submission	1	7
c1b5408ced1e2648d28b27bd83d6e6e6e18f57e3e2100e43573fcada26612e95	Afo anwana aditop owo isọn ke anyen.		Own Submission	1	7
c1e85f0db7c4f5ef85f09440274871dd809137b34d1f8ed6ab6d8f39d7ce49f0	Mma ami aketañ ntom ama ọmmọ mba emaedop etie akema eka afiọñ amaana ọtọọñọ.		Own Submission	1	7
c21bf20a4f49fbd5d2d5f89ffd47dda6b26d233d8a7dac7e486aaa506a87a53d	Ọwuọ akikood nnyịn ayem andibiito idi ayem aditịmme ndʌk.		Own Submission	1	7
c3176eb54b356a65d37ea72829b24d8e1321078033e5a0b4efdebb8132cf5e8f	Bọñakam kuukpamba.		Own Submission	1	7
c40c7352f0a5d52b2bfde7eb664f572cae031805802283a9ad81d14ec70af09f	Ado afo ye ufan mfo etọọñọ nneme ubaaña awo.		Own Submission	1	7
c41aa14b8eef4313e014b22e43047a7ead9d44d47ef28f44cdd9a37ba827cadc	Amediọñọ ke edem okpon ama awuọ owodeen ayak etәk etәk mkpịdiọñọke anye aba o.		Own Submission	1	7
c4c3eb420264b31c1e568abe2309f79debfd8cacb37425c889db95695b821e82	Ada iwuot ufọkutom emi amaabo ke edidat mme ndiọi ibọk nte ikọñ ekpo adat ọkpọsọñ ubiaat ibet edi ke idịt nnyịn.		Own Submission	1	7
c58c12f8cf3a3485ef51926aa026ed6fce46c3eb11860d38a8fd6be9499bf624	Ikọd etefia amaawọd ke ọmmọ edọñ akpan ebeeñe añwan ete ke akparawa idooho akañ iba.		Own Submission	1	7
c87adfe20bd4b63cae51d92dabb12b2430842210584318064aeeaa27cae753a1	Una ubọk obo ke eyịneka idooho esen esaña ke ntak eyịn etuuk eka eba.		Own Submission	1	7
c9b58d93ba05e45462e8c4e3f828406a65f0aff790f73e313725f8c15eac3bb0	Enam se enam ke akpanikọ nnʌñ ukod ọfọn se ekaaka enyọñ ifọnnọ idʌñ.		Own Submission	1	7
c9f12659d760cf24c1ca39303fb8ac13987987d1faafe46bf58881e594065d84	Sia odooho inua ikpikanna ibat ufọn ake mme anamutom ediaaha eto ukara ọbọọñ fiktọ attah.		Own Submission	1	7
ca0d8e483f551afb7338c917030ee44663ea21ea65b362ceec1ee0539a92bc65	Ndion ke mbre adiiñwam ke utọ nneeñeidem ami.		Own Submission	1	7
ca1fb11f74e97f2e5ce103905c7f705f9c635c50a8b54705297aba388709f8da	Ikuọt isitammake uweeme odo akpetamma odo enye abịne mkpọ me mkpọ abịne enye.		Own Submission	1	7
cb88124ec10e724045ad958bd89679fb04b7a50e0125cdf9fea2be4fbdd0dcb9	Ñkereke yak ibed etәk ise ase ñkanika ubọk mbọk yak ọmmọ esọp enyọñ edi mmenie nte mbiika asuuk atie.		Own Submission	1	7
cb8a683493087dc360cd7087369a4860e42fd5e1594507034f6d2cf2ab2088a7	Ekenịmme ke umuahia.		Own Submission	1	7
cc1a8f585d89233e68c738340ced7bcb7a86fdd02db57288cd878d9096291e56	Ikuọ afak anye osio mfịn emi nte ami nte ami mkpeyayak anye okoono ukeed mkpọ ọmọ asiññe mi yak mbọ emem.		Own Submission	1	7
cc4c1b1bb555e91067c6919f34e510c1a75f0d0e44602ad32fe102300a3bcc3c	Sọsọñọ daña adindọkọ nyaaka ñkese enye aneke atie idoho odo akendad adi.		Own Submission	1	7
cc9c3742abb3010d10edad5e112585437b68e4a4a95b8b20d403575468677ba1	Ọnyʌñ adakka idaha akpan akpan emi ñwed ibibio mmiibaññake.		Own Submission	1	7
ccef33deb861b7a71c8dee7a4112d8e424003d782a41a698e36eaa2e11271e86	Ke iwuod adiaha akpasọm inọ udọ udọ imọ ñkọ emetoiyo ke akpan ete mmi akesaña usʌñ akpasọm ediwuọ ke ikọd.		Own Submission	1	7
cd31c31819454f5ac87a81ea18dc314a15a105e47d5bd243df25e7c4d43928c1	Mbon ita ami edoñño mma mmedi sọnde udọ utịbe sọnde udọ odooho eyịn owodeen isua usʌkkeed ñkọrọ kristofa emọs.		Own Submission	1	7
cd63ec0fcf5360028b562e0acdf9a0d857b841e68e4292314836bbd3f4c49ddd	Uwak owo ke ikọd ekop ema efʌhọ daña ekoppo ke asana amaana asakka ado ndomo owo keed ikikanna isio itañ.		Own Submission	1	7
cd8f6f6363540e6c11d490938238d49bd37dde6eb4014ac8a856f9370c2434e7	Iibohoke ke iwuot afịt ibaan.		Own Submission	1	7
ceb9c702a68e1390b6e313c966bcb7430801ab47a1582227085c9b65acfb9038	Uwem amaana enemme owo ọduọk ukeed ọtọkkọ mfen ọdọñ ke nnʌkeniin enye akekamake.		Own Submission	1	7
cf27e1a11ea4a6c49b954397736bef1a9ed9012b806c25c96eaeb6e301f94de7	Abasi amaasiak usʌñ ubọkkọ ọnọ nditọ isred.		Own Submission	1	7
d02ff3849185fc2b3f7a75348425991badb55e734e435ed167bdf8b8bac4a339	Afịd mbọọñ kidʌñ emi esekke embed mien edem ke usen usọrọ edakka ediñwọñ doo.		Own Submission	1	7
d131b0b40372e160c6f003299c02e1dde15e304568f4dc28384b48bda27e5999	Akewuọ ufọk ufiop idem dian ye ọbiọñ mme ndusiiñe nsek idịp adiaha mma arịd ikikanna itie amaaboiyo akedʌk idap.		Own Submission	1	7
d15dc15fd980a9c5c8b467e12f162070ad42cce792ec0261d6199f815c6183d9	Nnanenyen esịn idap udua udua ọnyọnyọñọ ebọk edika.		Own Submission	1	7
d170ec1725990df9747b593ba7f068642e5f98e98a03f64ca9259d6795a455b5	Nditia ikisakkake daña ọtʌñ ọbọọñ idʌñ ọbọọñ udọ idiọñ akeyọhọke nte urua asʌk afịd nte ọkuọk.		Own Submission	1	7
d1cba363c5b9cae6e62275652247080e28bf2e91671e5cfa74be8e06c9260788	Udʌk ama akpon akan ebot asie owowot idañ ama ọwuọ ke ata ewak aya.		Own Submission	1	7
d2d0abc1b828ed8477ea9b3a7ceab446fbb2aab6d82f5f0d53b8687b0d741b2b	Enie ebo ke unen aya abat afere ọnọọ owo ndọk itreke idia ibio.		Own Submission	1	7
d37d4e0f22a1e2bb80718a5e05742b48f3a648daf24c7667e3349cfe5fcae89f	Ekpeeb ekpeeb ekpeeb uyʌkkọ ibaaha ke akpatre ete ke afrika ke ufa mkpọ ọyọhọ.		Own Submission	1	7
d49acd163ca06dcb594523d06be5e3c4076f7a27dd3b0814e09ddddc924d97c4	Nsa mi o ana nyem nyịn obubịd ebod daña ayo mmikịmme mi dion itiaba ọdʌk saa owo ọsʌk uyem.		Own Submission	1	7
d5394ae705e3a411fc66dfb8af559d91a1384279a4ab41e1204a2082a37c8e79	Mbonndise mme owo esʌk efeeñe daña esọp edida ke eti itie ke añwa.		Own Submission	1	7
d5c66555b27076265ef018a5feff0986c0f004bf7c91efbc22c918adde178296	Daña ebod odo akekan odu ọnyʌñ asaña ọnyọñ akewọd ke ekọñ ikikemme usen.		Own Submission	1	7
d682be096c8fa5102e186ecd1941f1a1490769709accaefcdf2d7b2ed9d65703	Ke idaha enye akenọọhọ ọmmọ eñwọñọ ndọ eyịneka okon etәk amaabo nọ añwaan mme ebe odo ediana keed ke ima.		Own Submission	1	7
d6b01c9a74772f0a48c7a8c6144fedcacb3336d86b675f08d65d0f358f9b6068	Yịn afrika ku wañ ubọk uda use ubọk mʌm ubọk mʌm enye ọtʌd ukpa yak iwed yak isem yak ima ndutʌm idʌñ nnyịn.		Own Submission	1	7
d7940799de180307a2c10100b59a5c85a687d9c3517275442dfee28722d2a8ca	Mmaakịd añwaan mfo ke usʌn ye mma keed mfen ñsọñọ nda mbo yak nsio uyo nnọ enye.		Own Submission	1	7
d7fbc88d6191377e54cfcb43fbc9892812dade14eb96cea54c0ccaa0aa179efe	Esịd ikemeke inem añwaan mfo sia anye ọdiọñọ obo ke imọ idida ukod keed ke ufọk mfo.		Own Submission	1	7
d80a24b808e30bd14d8670b6be6ec73b706165126febbe8d968c1d309aed905e	Ekọñ isidooho anie odod usen owod inyọọn inyʌññọ iba daña edọñ akpan ebed ikọ odo edinam.		Own Submission	1	7
da4db30471f061809e5ae069c26ade454e8985425db6f32be923bcc0e34d6d8b	Nọ odo se enye ekpetịmme akedʌñ efịk mfen sai awuọ atịkke ubahausen usen ifañ akeboiyoke ko.		Own Submission	1	7
db8a0459bd001267d6d89ffd0328fa44c938ec71b679342aa8a6bff63cddfda4	Efaan uduañ okobo ete ke obot odo ndaha iba ọtọọñọ uduañ mben usʌñ efre enyen andiyeeñe ifreke.		Own Submission	1	7
dbc986b0e1ca4a6a2a6bd99e84a5c07ebe47fc9ff002a9a639d9534798d3859e	Nte ikanna idʌk nnyịn itop owo mme nso utọ nduañ ke ekekama ibod ndufo.		Own Submission	1	7
dbf1cd6501e3b9e62b8ddae814f8c8fc061e16139f929ee60b1e5deed4b21b83	Mmịn inyọñ odo akesuasua itie ikpọọñ anye atịppe nnyen.		Own Submission	1	7
dd83a52d125efd3efca761030b980eefb71dd62703253eae79d14c60a9e2d627	Ewọd daña owo akpedu eti uwem ọnyʌñ anie mfaada kidem mfaada kidem amaaba.		Own Submission	1	7
de038005c5e8ba30a9bbac0cacaa8e4e4753ed69eb72df5eb1f1e092c92fdc73	Ke enyen ntәkeyịn esịt idʌñ obio emi akedo obio ndap.		Own Submission	1	7
de7deb5f7106b8b502550d87b7e573fdb7892980548e43d257f45d3e9ae1649a	Itie emi ke akpasọm akekan adad ndion anie amabiooro ke imọ idisiakka ubon inọ ikọd etefia.		Own Submission	1	7
df5313397409207af2e7db7137097648f66c649a4ca53f37b30d931240e9ccf8	Itie iwuot ukara obio ikinyʌññọ ido itie ntәkeyịn ekeyem owo se ikisọñ ke mkpọ nte isua aba ye duop mme akanna odo.		Own Submission	1	7
e033053388f6d9f2a824fd6bc27f88d382047c20db903ff974357bc0cfeff618	Da ikpinaaha nte abiad ọkʌk adep daña afịd ukọd ami ndoho asen owo ke ufọk mfo.		Own Submission	1	7
e0ec8b4b04535cd4a1169f536aa7e5a4ba6f0ab48c7c2bad9c257d85660b6e07	Afañ mben usʌñ atatap owo ọdʌk ikọt andidia adadia abaam ọkuọk ñkpọk.		Own Submission	1	7
e1f1c47c6c4accbd996f1d4c5cdae338825c8f01469db9d6d232e9dab36a4423	Se enye do ukeed mkpọ akap esitie ntoro mme owo etie die itañña akpanikọ.		Own Submission	1	7
e213ab277462b332a42cddec4ede62f4bd1a0bfb1f19fb3f09a024294c0f2c7a	Nyobio owo umọatañ amaabo ke afịt nti ñkpọ owo anieehe oto ubọk abasi.		Own Submission	1	7
e31f6ae1fb1dc71ce2e6676cee8f63ee03ad55918b59e42094bd57ebf7fbb204	Mbi ọwọwuọ mbi ọwuọ ama mkpọ inam ituaha ntʌkidem.		Own Submission	1	7
e36228b18072f0c894292e60d6c1dfe1489873fa5075a9c62f2239a5515cb27f	Kpok kpok saikịd inieehe aba se ekama enam ọdʌk inan esio kutọ kutọ.		Own Submission	1	7
e3eb13a39c9922654aa851a5a53bc2705738c3a65c8b88377a4d62017a395f59	Ndion ekpak ufọkmbet ukara sted ebo nọ enam mbet.		Own Submission	1	7
e4e060aff9300dfcf970f585fd5d2fc3d06b3631a4190ee73a90f72b643ae3e7	Anaadọñọ mme ñkpọ mme ñkpọ eseehe efʌnnọ ibaan akpanakpan.		Own Submission	1	7
e55669f510fc3b72e5f31502110c8055ad9e506a88588ba5437560da0941f5ad	Odo ekekịt owo iso enọ udʌk uma ukịt owo mkpa ke enyen mmọọñọyot uwuọñọ.		Own Submission	1	7
e6be493b64d9882125ddc6be9db2145815654ffd51840c04698e1b34e1a59bd4	Ke nditia amaatara yak afịd se ido ideen ewuọ edi efe idʌño ake adiidiihe eya edia enye isopo.		Own Submission	1	7
e86039e069599f6dec4467e18ad21a44a738e743742bb7d91e58da77ed209d24	Akikere ndap mme asana iyakka anye akan anyen ọbọọp mme mma ami akpetañ udion.		Own Submission	1	7
e8965238468f63752ba27f252d25de61735adf50eaa7fa03738ff7e18283302f	Ke mme idaha ufọk ake imọ ikiide ke añwa ufọkñwet odo.		Own Submission	1	7
e89fd889a1217f006573fe42b9cf57cd801e43ca860841bb307e4f91ccfd8cfb	Kan idap do daiya ete emi amaatọọñ idem ọnọ umi ọtọọñ ọnọ uko nte owo akemenne ebot ye nnʌk.		Own Submission	1	7
e916855e8bbf291731ef3179704207e405f35e5d24b5309ed24b2f635da0b54b	Ke ñkpọ nte isua tọsịn keet ye ikie usʌkkeet ye anaañ ye efịteta sịm isua ekeboiyoke do ọnọ mbon ñwo ke itie ọkʌk.		Own Submission	1	7
e96dd3ea8b37201e6a05e6ca2d30a5b461232637164b1de0040621159d04e1e1	Yak ntañ unọ ibaha daña ndutọọdọ atre adiba ke ufuọd añwaan ye ebe o.		Own Submission	1	7
e9b35ed7d803b9d7d599e3359ddb1d5f75ff11b16f086d220caa6c1150e475d7	Tọọñọ ke ñkanika itiaita ubahausen mbaak ediọọñọ mme mme anamutom kọfmen enam uyo eekenọọhọ.		Own Submission	1	7
e9c1f29e78d2f3e10177e2400a1355a891dc4ba34557faa16739bfaf45f1c535	Mma emi amaasịn ubọk ate idịppe adiaha mma arịd udịd owoñwaan ikikanna.		Own Submission	1	7
ea2381427b2a11a44bb40db95b3b6e3ebfbc565bf40bd8d9f876eb0471994a23	Ibaaha owo se ikpikikan inәk enye isịn ke itie utañ ikọ.		Own Submission	1	7
ec28ec24906e87f978fc2767e012babfe617ec7684fa17a2e3fa83da25365c7b	Enyem idiok ini uka urua ọmọ akekappa odo eti ate ke idooho afịd idiọk mkpọ ado idiọk.		Own Submission	1	7
ec3eed9f64cf8279f914c8fe3a4028e8696977073f7e1ebf0e94f868692124cd	Ke emʌm umiañ nditọ akwa ibom edueehe mbet ufọk utom emi.		Own Submission	1	7
ed32a71b79a2462833dc0ca21fd65fb38b32a87267b171b05e911b64462df995	Nnyịn iminịm ite ke enye ọọbọ nduọk odudu.		Own Submission	1	7
ed70f065f773c70d51ac6697480fe56bb951358c299f3800079d17ae61c7df51	Ke afịd se mme owo ekekere emi ibad ibad owo ke esiooho mbọọñ idʌñ itiaba ekediọọñọ ata ntak ọbọọñ idʌñ akekootto esop.		Own Submission	1	7
ee3ae7d63761e9e3d363456aef8dc15d8723a8e81904b2dae759cd43d96a1565	Ñkọrọ mme mboho mfen ke abaña edikịt mbo ke ukpeepmkpọ asaña mfọn mfọn ke ufọkñwet.		Own Submission	1	7
ef15c751fa19abb45a91b484e0d0a16a93d950c462bdc96ddbb8b661d1e271de	Idiọñ ete akpeka odo iwuod owo se do ikọd etefia ema esọnnọ esio nte ñwed eka ubọk.		Own Submission	1	7
ef577f782c9a910c4bb280a0b01b21925a69031485bc246b80a173efd524b6ec	Adat ndatesịt udia ekpañ ekedia ikprok.		Own Submission	1	7
ef7fbfb915f3247b1689c889b347f84cee764457f6507fcb1349e6385f5b0829	Ukara idịt nnyịn ebiooro edibọp udiana ebọp ke inyañ ediọñọke nte inyañ naiya.		Own Submission	1	7
f0c6f868b557fd5729b371d75fa4b78719cc7f049595cd5c024e9d905cd38a34	Akaan akpaakpa aketịbe ukanna uta uma afo adakka uke tịbe mfen ufa.		Own Submission	1	7
f0c7b0baaba53d11c21174d24506a3a7e2f05798619bcc2b502dbaa513403747	Ada iwuot ukara ake idịt nnyịn bresiden obasanyo amaanam ediọọñọ ami ke anambra sted.		Own Submission	1	7
f16ec37662e167e51c4350039b58703f1c9f3b462f96509ab82e554ed4bae07f	Uma unie adiaha eka itie ndọk udọ ke ndọk idooho akañ ọsọñ etịmme nto.		Own Submission	1	7
f20af0ca33f0fc43c7c1221aee37c05387ef1fe2c2d44109d417c323727da64f	Sia ọmmọ emaebọkkọ udʌkitọñ ebọkkọ ọkpọkkọ akedido nte ufeene ama anye aka udia.		Own Submission	1	7
f20b5ce8c35b06facf03f1fdfbaab0d6cf63cfe7aa5578700604c393465629f2	Uwak mkpọ se isidad mfịna ndi ke ufọk ndọ esitọọñọ ntәkntәk.		Own Submission	1	7
f2478b109e79460e7b6aa6c4557d9395f8912ab0c3c73e947346a6589e703be4	Ọfọn ọbọhọ ayaak ufọk enịm nsaha inuen ofuuro se ofuuro mkprañ ọwọd isọñ.		Own Submission	1	7
f2f665edc1f81af9ad88320890d7725a32307c69be625b676fb2302a2003b9a3	Anye ke ayem adika ami iyo o mmaakaka nnyọñ ema etọñọ adinọ enye usọbọ.		Own Submission	1	7
f32340cb2e1120631317100e4ef58c52a3edf6817cd4113ed5378fb1fe27a35f	Isua itiaba isidooho ekịme owo ayaara se ayaara akan owo aketọọñọ ke esed abasi.		Own Submission	1	7
f373fc8ee05b62fc8ac3dbf856fa71398db38ef8d985beea05142b034a64b896	Udọ etiiwuud eka ikọd ifonno nte mme owo edʌñọ ekikere keed ete enye ke ikañ ayaabọkkọ idʌk ikọd.		Own Submission	1	7
f491e7317a9b4f7988f019a456cbc92046b97f96b2977248a9a8a49e241d6b94	Afịd ọmmọ emaebioro ebo sia unam enyem abaaha nte ifen eyop ke odo se esio enịm ke eferife nọ afịd owo enọ ifiọk.		Own Submission	1	7
f4a957cb7a7cfa5c12a004776391fdb5a8e39b66b13550c099ec19d3fe231c27	Ukọd nsʌñ nte ọbọọñ akedaaha ke abañ isọñ amaaforo akpa ndañ ikibaaha andibịp mbịp ke afịd eyo uwem ọmmọ.		Own Submission	1	7
f5f94b6d96f7b9e52aca85adca7f24bc3bf44e41f7f60d40bf0e8a060d9ef7bc	Ayịn ayịn anie edibuuk ete inaha nte ete abuuk eyịn amọ.		Own Submission	1	7
f60da049fffbc1af97b37e42f41e4c0f6d1825cea9ca48ff8fc5bf51e62a08e2	Obo akekan enye ọwuọ ke idʌñ owoñwaan inọkon do amawuọ.		Own Submission	1	7
f66405c08e59229029ff5f9bc0c26381b414c6334152cba9a2f69abe25964fe6	Akenam ukịtte nte adiaha akpasọm asaña ituun ituun eyịn asamma idem iwakka ou se mkpọ se ikpa inana udi.		Own Submission	1	7
f71c818409943389bd02c456b6474943ae62d83607a862e86fac5a9f74fd42be	Akpe ana ọdọkọ anye obo ke idoho afịd udọñọ ke ibọk mbakara aseọkọk utọ udọñọ ọmmọ odo ọdʌñ ye mfañ ikọd nnyịn.		Own Submission	1	7
f84dada505cf3bd8207d216b98c28a0e9eddbe915d3c13c9d5b2c9254470ced9	Ekpeka edibad enaana iwuuk ndutʌm ñkọrọ edu nnyin afịd owo ema mme andima idooho mbeñe.		Own Submission	1	7
f8516a2e8bc7c781afcdc94a6ca18686de88f56480b2a504b2f81a4c33b24463	Ọtọkkọ ukọd esịn ke nnʌkeniin enye akekamake abenne ubọk mme enyen ke enyọñ ọtọọñọ editañña.		Own Submission	1	7
f89173403875b753b327f4731f526a656e5aa5caae488ce222d950cb0f66a058	Eyo ọmmọ ekesidaaha iso enyʌñ ekan ke ekọñ amaaboiyo utọ ideen ekesekke ekood ntesọñ enye esịn ukod.		Own Submission	1	7
f8d35c0b0cbf8111c68834dca8cadbff7efb5440e1cf03d60321b85a46d774b3	Ke abaña uduak ediyak utom umịññkpọ ake ukara nnọọ mbonowo.		Own Submission	1	7
f94bf503ca226964d38bbe4c8967718f8510556aee62bfc5f292319740ed5016	Utọ nnananyen emi idoho se mmikpikpọọkọ owodeen mmọọñ eyod.		Own Submission	1	7
fa479bd55e73ec9cc83f55b47138153b5808978fd50d39b75ce65d51006f06ad	Isọñ etie nte usʌñ itọñ adia uwa afịt ini isọñ miitatta inua ibọhọ okpo.		Own Submission	1	7
fa83828f00845db5fef109bac50d7968b2494e22ee3a50831e2bf225fe46cbd4	Uuu ou abasi sọsọñọ o mme enam die nọ mmọọñ amaana asakka ekebooho ke owod idịm aseanam nọ amaana asakkaa.		Own Submission	1	7
fa9e30455db8ae1e0d54a49cb188f57e7f21cd5181202721c6d550ed1fda72b5	Afo usufreke etәk mkpọ nsoo ke okood etәk mkpọ daña ufuọd akeyemme adika ufọk ñwed sekọndri.		Own Submission	1	7
fb1cfc049ebd4d0926a0058c95820c70e3f7ab1082c8ab2857f94dba24b3167e	Ekọọm emi idiyọhọke ke mmiwakake ikeene ebe mmi emmanued enọọbọñ iwoketok.		Own Submission	1	7
fce4a62b7a9539132d4f1dbc638b4c1a0f88711dce1f8f25850bf24586522312	Emaefaak enye esañ idiọọñọ ada iwuot ukara ke ubọk ke ini emi enye ataha uñwọñọ ama.		Own Submission	1	7
fd6f71e5b85f64bab9287ea0899c4f7bbb8aa02a7ade1237d37ee2afad6d2787	Eyeyịn ọmọ odooho owodeen isua ition ete aniefiọk udọ awanake mkpọ ke ufọk mme akpa mkpa ami.		Own Submission	1	7
