clip	duration[ms]
common_voice_ibb_41487997.mp3	5580
common_voice_ibb_41512951.mp3	6948
common_voice_ibb_41353969.mp3	13716
common_voice_ibb_41528766.mp3	7524
common_voice_ibb_41528333.mp3	7956
common_voice_ibb_41472366.mp3	7920
common_voice_ibb_41271312.mp3	15408
common_voice_ibb_41313294.mp3	3816
common_voice_ibb_41513222.mp3	13104
common_voice_ibb_41361242.mp3	7128
common_voice_ibb_41528187.mp3	11880
common_voice_ibb_41397397.mp3	7056
common_voice_ibb_41400455.mp3	7200
common_voice_ibb_41287448.mp3	15048
common_voice_ibb_41480987.mp3	7200
common_voice_ibb_41373622.mp3	8460
common_voice_ibb_41290630.mp3	8316
common_voice_ibb_41315930.mp3	12168
common_voice_ibb_41298923.mp3	10800
common_voice_ibb_41333315.mp3	14436
common_voice_ibb_41509911.mp3	4176
common_voice_ibb_41369015.mp3	11088
common_voice_ibb_41368700.mp3	8928
common_voice_ibb_41481554.mp3	9936
common_voice_ibb_41354247.mp3	153000
common_voice_ibb_41319285.mp3	9540
common_voice_ibb_41528297.mp3	9036
common_voice_ibb_41481575.mp3	10800
common_voice_ibb_41333754.mp3	10260
common_voice_ibb_41271402.mp3	9684
common_voice_ibb_41369483.mp3	6768
common_voice_ibb_41299170.mp3	9288
common_voice_ibb_41315639.mp3	6660
common_voice_ibb_41482288.mp3	9648
common_voice_ibb_41325558.mp3	5220
common_voice_ibb_41503141.mp3	4932
common_voice_ibb_41263542.mp3	9396
common_voice_ibb_41528124.mp3	12384
common_voice_ibb_41439894.mp3	10836
common_voice_ibb_41528655.mp3	8820
common_voice_ibb_41528242.mp3	10548
common_voice_ibb_41414349.mp3	12132
common_voice_ibb_41528512.mp3	4788
common_voice_ibb_41368793.mp3	12096
common_voice_ibb_41485796.mp3	6264
common_voice_ibb_41353985.mp3	11556
common_voice_ibb_41485826.mp3	7200
common_voice_ibb_41264376.mp3	11088
common_voice_ibb_41492937.mp3	8928
common_voice_ibb_41307414.mp3	8568
common_voice_ibb_41325530.mp3	5616
common_voice_ibb_41288062.mp3	5580
common_voice_ibb_41482216.mp3	8784
common_voice_ibb_41369300.mp3	7920
common_voice_ibb_41481155.mp3	12420
common_voice_ibb_41451822.mp3	9936
common_voice_ibb_41439635.mp3	13104
common_voice_ibb_41315961.mp3	12240
common_voice_ibb_41265205.mp3	8460
common_voice_ibb_41433187.mp3	10908
common_voice_ibb_41299076.mp3	7956
common_voice_ibb_41327197.mp3	13536
common_voice_ibb_41323172.mp3	5220
common_voice_ibb_41272074.mp3	10116
common_voice_ibb_41482185.mp3	12744
common_voice_ibb_41439655.mp3	11232
common_voice_ibb_41503192.mp3	9180
common_voice_ibb_41317977.mp3	7416
common_voice_ibb_41290712.mp3	9468
common_voice_ibb_41361858.mp3	7128
common_voice_ibb_41528582.mp3	7812
common_voice_ibb_41322994.mp3	13320
common_voice_ibb_41396773.mp3	3204
common_voice_ibb_41356649.mp3	11376
common_voice_ibb_41433190.mp3	12240
common_voice_ibb_41370563.mp3	10080
common_voice_ibb_41445095.mp3	10080
common_voice_ibb_41503345.mp3	12708
common_voice_ibb_41482239.mp3	9180
common_voice_ibb_41480893.mp3	13104
common_voice_ibb_41528082.mp3	8712
common_voice_ibb_41370562.mp3	10728
common_voice_ibb_41513199.mp3	9180
common_voice_ibb_41308297.mp3	5616
common_voice_ibb_41480921.mp3	10188
common_voice_ibb_41333781.mp3	8136
common_voice_ibb_41503331.mp3	8712
common_voice_ibb_41319188.mp3	6480
common_voice_ibb_41482903.mp3	10656
common_voice_ibb_41468529.mp3	9288
common_voice_ibb_41513158.mp3	9396
common_voice_ibb_41249518.mp3	10656
common_voice_ibb_41299174.mp3	10908
common_voice_ibb_41528653.mp3	5904
common_voice_ibb_41368071.mp3	6588
common_voice_ibb_41397652.mp3	7308
common_voice_ibb_41299406.mp3	12348
common_voice_ibb_41372132.mp3	2988
common_voice_ibb_41322857.mp3	7200
common_voice_ibb_41290616.mp3	7920
common_voice_ibb_41373076.mp3	9216
common_voice_ibb_41272341.mp3	14652
common_voice_ibb_41513002.mp3	7560
common_voice_ibb_41484189.mp3	9792
common_voice_ibb_41272515.mp3	9576
common_voice_ibb_41322616.mp3	5076
common_voice_ibb_41481612.mp3	9576
common_voice_ibb_41481963.mp3	9972
common_voice_ibb_41317428.mp3	8640
common_voice_ibb_41485765.mp3	10296
common_voice_ibb_41484395.mp3	9216
common_voice_ibb_41528390.mp3	6192
common_voice_ibb_41371051.mp3	7740
common_voice_ibb_41487999.mp3	5832
common_voice_ibb_41329289.mp3	3816
common_voice_ibb_41444901.mp3	9468
common_voice_ibb_41464611.mp3	11952
common_voice_ibb_41308723.mp3	9000
common_voice_ibb_41414296.mp3	12492
common_voice_ibb_41383668.mp3	13788
common_voice_ibb_41528341.mp3	9324
common_voice_ibb_41472296.mp3	8604
common_voice_ibb_41373074.mp3	5040
common_voice_ibb_41464538.mp3	6228
common_voice_ibb_41481787.mp3	9108
common_voice_ibb_41347453.mp3	4968
common_voice_ibb_41272048.mp3	5256
common_voice_ibb_41472395.mp3	12096
common_voice_ibb_41484160.mp3	8892
common_voice_ibb_41451131.mp3	10008
common_voice_ibb_41528444.mp3	11592
common_voice_ibb_41513240.mp3	4716
common_voice_ibb_41481617.mp3	21240
common_voice_ibb_41485889.mp3	9324
common_voice_ibb_41486045.mp3	6480
common_voice_ibb_41484177.mp3	4644
common_voice_ibb_41481902.mp3	6840
common_voice_ibb_41482223.mp3	7884
common_voice_ibb_41482337.mp3	10692
common_voice_ibb_41481483.mp3	7920
common_voice_ibb_41528409.mp3	8316
common_voice_ibb_41302260.mp3	7956
common_voice_ibb_41370460.mp3	10368
common_voice_ibb_41342375.mp3	7416
common_voice_ibb_41371819.mp3	4860
common_voice_ibb_41373182.mp3	6336
common_voice_ibb_41513885.mp3	13608
common_voice_ibb_41512514.mp3	8496
common_voice_ibb_41486043.mp3	10620
common_voice_ibb_41528412.mp3	8964
common_voice_ibb_41528093.mp3	11088
common_voice_ibb_41368650.mp3	10188
common_voice_ibb_41513204.mp3	10692
common_voice_ibb_41361963.mp3	10116
common_voice_ibb_41325525.mp3	12420
common_voice_ibb_41445003.mp3	7668
common_voice_ibb_41271715.mp3	12060
common_voice_ibb_41468747.mp3	11736
common_voice_ibb_41481886.mp3	12276
common_voice_ibb_41503282.mp3	9360
common_voice_ibb_41528638.mp3	8892
common_voice_ibb_41300058.mp3	10260
common_voice_ibb_41482259.mp3	7452
common_voice_ibb_41439902.mp3	12852
common_voice_ibb_41319218.mp3	12168
common_voice_ibb_41484069.mp3	10332
common_voice_ibb_41482334.mp3	9936
common_voice_ibb_41319428.mp3	4788
common_voice_ibb_41333425.mp3	13176
common_voice_ibb_41480152.mp3	6588
common_voice_ibb_41481466.mp3	9540
common_voice_ibb_41369405.mp3	8280
common_voice_ibb_41468473.mp3	10620
common_voice_ibb_41433767.mp3	13608
common_voice_ibb_41381920.mp3	7416
common_voice_ibb_41503253.mp3	5904
common_voice_ibb_41356273.mp3	10260
common_voice_ibb_41464411.mp3	6228
common_voice_ibb_41307415.mp3	11016
common_voice_ibb_41333841.mp3	14508
common_voice_ibb_41481777.mp3	4860
common_voice_ibb_41472394.mp3	11628
common_voice_ibb_41270729.mp3	8748
common_voice_ibb_41371049.mp3	10116
common_voice_ibb_41440567.mp3	11736
common_voice_ibb_41484444.mp3	8640
common_voice_ibb_41482018.mp3	11412
common_voice_ibb_41266440.mp3	7668
common_voice_ibb_41513136.mp3	5652
common_voice_ibb_41464629.mp3	14400
common_voice_ibb_41468667.mp3	7632
common_voice_ibb_41482284.mp3	4716
common_voice_ibb_41464463.mp3	8640
common_voice_ibb_41482043.mp3	12276
common_voice_ibb_41426487.mp3	12276
common_voice_ibb_41472278.mp3	10044
common_voice_ibb_41503305.mp3	10116
common_voice_ibb_41481467.mp3	11340
common_voice_ibb_41464481.mp3	9144
common_voice_ibb_41388149.mp3	7848
common_voice_ibb_41484082.mp3	6696
common_voice_ibb_41485802.mp3	6012
common_voice_ibb_41318330.mp3	9360
common_voice_ibb_41492911.mp3	9828
common_voice_ibb_41414395.mp3	7848
common_voice_ibb_41513992.mp3	6264
common_voice_ibb_41481988.mp3	13140
common_voice_ibb_41485706.mp3	5616
common_voice_ibb_41425844.mp3	12060
common_voice_ibb_41484254.mp3	12060
common_voice_ibb_41528234.mp3	9540
common_voice_ibb_41468584.mp3	13428
common_voice_ibb_41263867.mp3	14580
common_voice_ibb_41368791.mp3	8748
common_voice_ibb_41320730.mp3	8460
common_voice_ibb_41307831.mp3	9036
common_voice_ibb_41472330.mp3	10836
common_voice_ibb_41481705.mp3	9648
common_voice_ibb_41528376.mp3	12420
common_voice_ibb_41291037.mp3	9936
common_voice_ibb_41513577.mp3	7020
common_voice_ibb_41482906.mp3	9936
common_voice_ibb_41318285.mp3	5616
common_voice_ibb_41528609.mp3	4104
common_voice_ibb_41393421.mp3	10332
common_voice_ibb_41362939.mp3	8748
common_voice_ibb_41369442.mp3	5688
common_voice_ibb_41353988.mp3	21420
common_voice_ibb_41481596.mp3	4752
common_voice_ibb_41482096.mp3	11520
common_voice_ibb_41468755.mp3	7740
common_voice_ibb_41464479.mp3	12960
common_voice_ibb_41347379.mp3	8640
common_voice_ibb_41485730.mp3	3888
common_voice_ibb_41354206.mp3	132120
common_voice_ibb_41492965.mp3	6516
common_voice_ibb_41481619.mp3	8208
common_voice_ibb_41264440.mp3	11772
common_voice_ibb_41301827.mp3	10728
common_voice_ibb_41271660.mp3	6624
common_voice_ibb_41323131.mp3	5760
common_voice_ibb_41483983.mp3	12672
common_voice_ibb_41513553.mp3	12204
common_voice_ibb_41433709.mp3	6660
common_voice_ibb_41400442.mp3	5760
common_voice_ibb_41363824.mp3	9900
common_voice_ibb_41451656.mp3	13824
common_voice_ibb_41481917.mp3	11556
common_voice_ibb_41250757.mp3	201420
common_voice_ibb_41349982.mp3	9360
common_voice_ibb_41361102.mp3	10296
common_voice_ibb_41464641.mp3	8280
common_voice_ibb_41383431.mp3	6336
common_voice_ibb_41354027.mp3	189684
common_voice_ibb_41528713.mp3	4572
common_voice_ibb_41367958.mp3	9108
common_voice_ibb_41374653.mp3	10260
common_voice_ibb_41354059.mp3	166464
common_voice_ibb_41482240.mp3	7560
common_voice_ibb_41528619.mp3	7200
common_voice_ibb_41272510.mp3	7200
common_voice_ibb_41513884.mp3	7200
common_voice_ibb_41383482.mp3	12240
common_voice_ibb_41270554.mp3	9900
common_voice_ibb_41307539.mp3	4176
common_voice_ibb_41290821.mp3	9216
common_voice_ibb_41267260.mp3	8604
common_voice_ibb_41316562.mp3	8640
common_voice_ibb_41325528.mp3	9648
common_voice_ibb_41291035.mp3	4680
common_voice_ibb_41481681.mp3	14868
common_voice_ibb_41487589.mp3	9828
common_voice_ibb_41425845.mp3	8244
common_voice_ibb_41482226.mp3	7740
common_voice_ibb_41440096.mp3	6084
common_voice_ibb_41349741.mp3	5688
common_voice_ibb_41440599.mp3	9180
common_voice_ibb_41347905.mp3	8316
common_voice_ibb_41370997.mp3	12708
common_voice_ibb_41481754.mp3	8136
common_voice_ibb_41481775.mp3	150840
common_voice_ibb_41319404.mp3	8460
common_voice_ibb_41369632.mp3	5256
common_voice_ibb_41263982.mp3	10044
common_voice_ibb_41270064.mp3	10332
common_voice_ibb_41528707.mp3	8928
common_voice_ibb_41453950.mp3	7920
common_voice_ibb_41482266.mp3	10836
common_voice_ibb_41400457.mp3	15120
common_voice_ibb_41262236.mp3	6336
common_voice_ibb_41320988.mp3	10800
common_voice_ibb_41481965.mp3	11088
common_voice_ibb_41348249.mp3	5220
common_voice_ibb_41388148.mp3	8676
common_voice_ibb_41299163.mp3	12060
common_voice_ibb_41484047.mp3	7056
common_voice_ibb_41440222.mp3	4572
common_voice_ibb_41513148.mp3	9180
common_voice_ibb_41453924.mp3	8640
common_voice_ibb_41481828.mp3	7668
common_voice_ibb_41369952.mp3	8316
common_voice_ibb_41414182.mp3	10548
common_voice_ibb_41481346.mp3	9144
common_voice_ibb_41400450.mp3	14256
common_voice_ibb_41272343.mp3	14184
common_voice_ibb_41481279.mp3	6048
common_voice_ibb_41271482.mp3	11088
common_voice_ibb_41451655.mp3	14220
common_voice_ibb_41299992.mp3	9288
common_voice_ibb_41528568.mp3	8748
common_voice_ibb_41486003.mp3	8856
common_voice_ibb_41368046.mp3	7488
common_voice_ibb_41482092.mp3	5112
common_voice_ibb_41381912.mp3	8208
common_voice_ibb_41333078.mp3	4536
common_voice_ibb_41368402.mp3	10800
common_voice_ibb_41513495.mp3	8244
common_voice_ibb_41528314.mp3	3564
common_voice_ibb_41262147.mp3	10008
common_voice_ibb_41468526.mp3	10116
common_voice_ibb_41290711.mp3	7200
common_voice_ibb_41481344.mp3	8892
common_voice_ibb_41528773.mp3	6768
common_voice_ibb_41481384.mp3	11664
common_voice_ibb_41272470.mp3	11556
common_voice_ibb_41400645.mp3	9828
common_voice_ibb_41271672.mp3	8028
common_voice_ibb_41363407.mp3	4716
common_voice_ibb_41509998.mp3	14580
common_voice_ibb_41486987.mp3	6948
common_voice_ibb_41513909.mp3	7056
common_voice_ibb_41464566.mp3	14724
common_voice_ibb_41464423.mp3	13176
common_voice_ibb_41383864.mp3	9936
common_voice_ibb_41440024.mp3	9360
common_voice_ibb_41528148.mp3	6840
common_voice_ibb_41373691.mp3	9396
common_voice_ibb_41369589.mp3	7668
common_voice_ibb_41308072.mp3	9936
common_voice_ibb_41528650.mp3	12276
common_voice_ibb_41361124.mp3	7776
common_voice_ibb_41318380.mp3	11736
common_voice_ibb_41528222.mp3	9144
common_voice_ibb_41479882.mp3	10800
common_voice_ibb_41333103.mp3	8136
common_voice_ibb_41440132.mp3	10224
common_voice_ibb_41373471.mp3	10260
common_voice_ibb_41528538.mp3	4860
common_voice_ibb_41307977.mp3	12708
common_voice_ibb_41482256.mp3	5040
common_voice_ibb_41482253.mp3	8676
common_voice_ibb_41464585.mp3	10872
common_voice_ibb_41503271.mp3	9504
common_voice_ibb_41492968.mp3	4500
common_voice_ibb_41484155.mp3	8424
common_voice_ibb_41352888.mp3	9288
common_voice_ibb_41482104.mp3	6156
common_voice_ibb_41528443.mp3	9324
common_voice_ibb_41270682.mp3	10116
common_voice_ibb_41347343.mp3	8856
common_voice_ibb_41369544.mp3	9468
common_voice_ibb_41397305.mp3	6444
common_voice_ibb_41451672.mp3	13968
common_voice_ibb_41481245.mp3	5904
common_voice_ibb_41513700.mp3	12060
common_voice_ibb_41481430.mp3	5796
common_voice_ibb_41433192.mp3	4500
common_voice_ibb_41369546.mp3	5868
common_voice_ibb_41352507.mp3	6876
common_voice_ibb_41307950.mp3	11196
common_voice_ibb_41528017.mp3	9612
common_voice_ibb_41440195.mp3	8892
common_voice_ibb_41413991.mp3	11736
common_voice_ibb_41271468.mp3	7488
common_voice_ibb_41481967.mp3	7236
common_voice_ibb_41528392.mp3	9252
common_voice_ibb_41513498.mp3	5220
common_voice_ibb_41319593.mp3	8820
common_voice_ibb_41332998.mp3	6660
common_voice_ibb_41484374.mp3	7200
common_voice_ibb_41400449.mp3	11916
common_voice_ibb_41482114.mp3	10296
common_voice_ibb_41484065.mp3	8964
common_voice_ibb_41464594.mp3	12420
common_voice_ibb_41397260.mp3	7632
common_voice_ibb_41320817.mp3	5868
common_voice_ibb_41369951.mp3	10476
common_voice_ibb_41318139.mp3	9576
common_voice_ibb_41479881.mp3	4140
common_voice_ibb_41400512.mp3	2736
common_voice_ibb_41265148.mp3	5544
common_voice_ibb_41472371.mp3	8424
common_voice_ibb_41513552.mp3	8532
common_voice_ibb_41451899.mp3	8172
common_voice_ibb_41464642.mp3	8460
common_voice_ibb_41264207.mp3	8964
common_voice_ibb_41272072.mp3	7704
common_voice_ibb_41372987.mp3	8208
common_voice_ibb_41397262.mp3	4896
common_voice_ibb_41481977.mp3	10440
common_voice_ibb_41248087.mp3	145728
common_voice_ibb_41415018.mp3	8568
common_voice_ibb_41347018.mp3	13176
common_voice_ibb_41528471.mp3	10548
common_voice_ibb_41271935.mp3	4896
common_voice_ibb_41503490.mp3	7236
common_voice_ibb_41528010.mp3	6588
common_voice_ibb_41347956.mp3	7236
common_voice_ibb_41481296.mp3	11196
common_voice_ibb_41249516.mp3	15120
common_voice_ibb_41367959.mp3	5148
common_voice_ibb_41503384.mp3	8208
common_voice_ibb_41264025.mp3	5400
common_voice_ibb_41319537.mp3	9180
common_voice_ibb_41481802.mp3	12348
common_voice_ibb_41269773.mp3	9144
common_voice_ibb_41397097.mp3	9144
common_voice_ibb_41387173.mp3	9720
common_voice_ibb_41400454.mp3	13896
common_voice_ibb_41451690.mp3	6696
common_voice_ibb_41325561.mp3	7020
common_voice_ibb_41316827.mp3	5076
common_voice_ibb_41271977.mp3	12348
common_voice_ibb_41528738.mp3	8892
common_voice_ibb_41444325.mp3	5796
common_voice_ibb_41483905.mp3	10116
common_voice_ibb_41487197.mp3	15228
common_voice_ibb_41271823.mp3	8676
common_voice_ibb_41324918.mp3	14328
common_voice_ibb_41464489.mp3	15480
common_voice_ibb_41450969.mp3	10476
common_voice_ibb_41368921.mp3	7848
common_voice_ibb_41372299.mp3	140760
common_voice_ibb_41472370.mp3	6768
common_voice_ibb_41316247.mp3	6156
common_voice_ibb_41485879.mp3	7236
common_voice_ibb_41267194.mp3	9072
common_voice_ibb_41513545.mp3	8784
common_voice_ibb_41528196.mp3	9540
common_voice_ibb_41481025.mp3	5724
common_voice_ibb_41528169.mp3	6012
common_voice_ibb_41472263.mp3	10404
common_voice_ibb_41363025.mp3	7776
common_voice_ibb_41270474.mp3	7200
common_voice_ibb_41482115.mp3	9252
common_voice_ibb_41315831.mp3	8568
common_voice_ibb_41513626.mp3	11808
common_voice_ibb_41472298.mp3	6444
common_voice_ibb_41347362.mp3	3420
common_voice_ibb_41439845.mp3	10800
common_voice_ibb_41513996.mp3	5184
common_voice_ibb_41368047.mp3	10800
common_voice_ibb_41484495.mp3	5976
common_voice_ibb_41325542.mp3	10440
common_voice_ibb_41298262.mp3	7380
common_voice_ibb_41333001.mp3	9468
common_voice_ibb_41464410.mp3	6768
common_voice_ibb_41319687.mp3	5976
common_voice_ibb_41271735.mp3	9684
common_voice_ibb_41451858.mp3	13320
common_voice_ibb_41503218.mp3	5508
common_voice_ibb_41528306.mp3	11700
common_voice_ibb_41400549.mp3	8496
common_voice_ibb_41481848.mp3	5112
common_voice_ibb_41528103.mp3	10116
common_voice_ibb_41307874.mp3	10908
common_voice_ibb_41464536.mp3	12240
common_voice_ibb_41373563.mp3	5796
common_voice_ibb_41369702.mp3	6228
common_voice_ibb_41513142.mp3	7956
common_voice_ibb_41323225.mp3	11880
common_voice_ibb_41329565.mp3	6228
common_voice_ibb_41444841.mp3	9756
common_voice_ibb_41481808.mp3	8676
common_voice_ibb_41445115.mp3	8496
common_voice_ibb_41528019.mp3	15552
common_voice_ibb_41485877.mp3	7164
common_voice_ibb_41481605.mp3	8460
common_voice_ibb_41308593.mp3	8460
common_voice_ibb_41320732.mp3	6840
common_voice_ibb_41482123.mp3	7164
common_voice_ibb_41414184.mp3	15408
common_voice_ibb_41528078.mp3	10224
common_voice_ibb_41481719.mp3	9324
common_voice_ibb_41451741.mp3	12492
common_voice_ibb_41481653.mp3	9468
common_voice_ibb_41528548.mp3	7848
common_voice_ibb_41528044.mp3	8784
common_voice_ibb_41299014.mp3	6516
common_voice_ibb_41503205.mp3	7560
common_voice_ibb_41480739.mp3	10476
common_voice_ibb_41333178.mp3	5616
common_voice_ibb_41479819.mp3	10260
common_voice_ibb_41528559.mp3	11952
common_voice_ibb_41356532.mp3	6048
common_voice_ibb_41483990.mp3	11376
common_voice_ibb_41528051.mp3	8352
common_voice_ibb_41528549.mp3	9864
common_voice_ibb_41440060.mp3	9540
common_voice_ibb_41484019.mp3	5220
common_voice_ibb_41374656.mp3	12888
common_voice_ibb_41481819.mp3	10368
common_voice_ibb_41464633.mp3	11700
common_voice_ibb_41249145.mp3	15336
common_voice_ibb_41372491.mp3	125712
common_voice_ibb_41450949.mp3	12996
common_voice_ibb_41414254.mp3	8496
common_voice_ibb_41352512.mp3	4356
common_voice_ibb_41298649.mp3	8028
common_voice_ibb_41528472.mp3	10692
common_voice_ibb_41308722.mp3	9900
common_voice_ibb_41503514.mp3	5616
common_voice_ibb_41468705.mp3	12420
common_voice_ibb_41413995.mp3	7740
common_voice_ibb_41272518.mp3	11844
common_voice_ibb_41319633.mp3	9000
common_voice_ibb_41488000.mp3	8568
common_voice_ibb_41481806.mp3	10620
common_voice_ibb_41302311.mp3	9036
common_voice_ibb_41325233.mp3	5868
common_voice_ibb_41395445.mp3	6552
common_voice_ibb_41400832.mp3	7092
common_voice_ibb_41484046.mp3	13392
common_voice_ibb_41361709.mp3	8640
common_voice_ibb_41333382.mp3	14328
common_voice_ibb_41487616.mp3	7416
common_voice_ibb_41348057.mp3	10260
common_voice_ibb_41484153.mp3	10044
common_voice_ibb_41322935.mp3	9756
common_voice_ibb_41379132.mp3	8532
common_voice_ibb_41271470.mp3	5328
common_voice_ibb_41356151.mp3	166824
common_voice_ibb_41352452.mp3	8100
common_voice_ibb_41266667.mp3	8460
common_voice_ibb_41528188.mp3	8640
common_voice_ibb_41528657.mp3	14760
common_voice_ibb_41481566.mp3	4536
common_voice_ibb_41482243.mp3	5472
common_voice_ibb_41307536.mp3	11196
common_voice_ibb_41333230.mp3	8748
common_voice_ibb_41513134.mp3	6696
common_voice_ibb_41482048.mp3	8892
common_voice_ibb_41308393.mp3	8640
common_voice_ibb_41374243.mp3	5328
common_voice_ibb_41464505.mp3	12060
common_voice_ibb_41266073.mp3	11196
common_voice_ibb_41464412.mp3	13068
common_voice_ibb_41468703.mp3	9540
common_voice_ibb_41317587.mp3	11016
common_voice_ibb_41299993.mp3	11628
common_voice_ibb_41290684.mp3	13536
common_voice_ibb_41484174.mp3	7992
common_voice_ibb_41484246.mp3	9540
common_voice_ibb_41481243.mp3	12564
common_voice_ibb_41271481.mp3	9036
common_voice_ibb_41303536.mp3	13320
common_voice_ibb_41503566.mp3	7596
common_voice_ibb_41480872.mp3	5616
common_voice_ibb_41513042.mp3	11340
common_voice_ibb_41250837.mp3	212580
common_voice_ibb_41356594.mp3	6768
common_voice_ibb_41481991.mp3	9576
common_voice_ibb_41484564.mp3	5760
common_voice_ibb_41319574.mp3	6408
common_voice_ibb_41528774.mp3	9864
common_voice_ibb_41272512.mp3	10548
common_voice_ibb_41271543.mp3	9432
common_voice_ibb_41484820.mp3	7020
common_voice_ibb_41482031.mp3	9252
common_voice_ibb_41464627.mp3	6588
common_voice_ibb_41503272.mp3	10548
common_voice_ibb_41482085.mp3	9036
common_voice_ibb_41503483.mp3	7812
common_voice_ibb_41266137.mp3	10404
common_voice_ibb_41513170.mp3	15336
common_voice_ibb_41425843.mp3	7632
common_voice_ibb_41361854.mp3	4608
common_voice_ibb_41320985.mp3	10368
common_voice_ibb_41481904.mp3	9864
common_voice_ibb_41481505.mp3	10476
common_voice_ibb_41342378.mp3	6480
common_voice_ibb_41464432.mp3	6984
common_voice_ibb_41484626.mp3	8676
common_voice_ibb_41374654.mp3	12996
common_voice_ibb_41512504.mp3	9468
common_voice_ibb_41324922.mp3	8748
common_voice_ibb_41347131.mp3	6228
common_voice_ibb_41513141.mp3	7704
common_voice_ibb_41372239.mp3	5076
common_voice_ibb_41528085.mp3	9468
common_voice_ibb_41485702.mp3	4356
common_voice_ibb_41528435.mp3	11052
common_voice_ibb_41302317.mp3	4716
common_voice_ibb_41481228.mp3	9468
common_voice_ibb_41356322.mp3	13320
common_voice_ibb_41464496.mp3	8568
common_voice_ibb_41485916.mp3	9360
common_voice_ibb_41481974.mp3	8604
common_voice_ibb_41354203.mp3	9288
common_voice_ibb_41316521.mp3	8280
common_voice_ibb_41265730.mp3	9504
common_voice_ibb_41513923.mp3	10368
common_voice_ibb_41444348.mp3	10800
common_voice_ibb_41308874.mp3	12168
common_voice_ibb_41503570.mp3	1656
common_voice_ibb_41528083.mp3	8640
common_voice_ibb_41374630.mp3	12096
common_voice_ibb_41484148.mp3	9540
common_voice_ibb_41307537.mp3	11088
common_voice_ibb_41262918.mp3	9756
common_voice_ibb_41513855.mp3	9972
common_voice_ibb_41368043.mp3	10116
common_voice_ibb_41482311.mp3	11556
common_voice_ibb_41287211.mp3	12420
common_voice_ibb_41481824.mp3	15552
common_voice_ibb_41354269.mp3	11196
common_voice_ibb_41369551.mp3	7956
common_voice_ibb_41396729.mp3	8712
common_voice_ibb_41322777.mp3	11520
common_voice_ibb_41481618.mp3	10980
common_voice_ibb_41271370.mp3	4500
common_voice_ibb_41464507.mp3	12276
common_voice_ibb_41374334.mp3	9396
common_voice_ibb_41333008.mp3	14220
common_voice_ibb_41388012.mp3	9108
common_voice_ibb_41528005.mp3	7812
common_voice_ibb_41272245.mp3	7380
common_voice_ibb_41299276.mp3	7956
common_voice_ibb_41481759.mp3	11736
common_voice_ibb_41316959.mp3	5076
common_voice_ibb_41272560.mp3	7380
common_voice_ibb_41333180.mp3	8496
common_voice_ibb_41317589.mp3	12420
common_voice_ibb_41481452.mp3	11160
common_voice_ibb_41481891.mp3	5652
common_voice_ibb_41370736.mp3	13536
common_voice_ibb_41503287.mp3	6912
common_voice_ibb_41318735.mp3	5760
common_voice_ibb_41528132.mp3	8928
common_voice_ibb_41482268.mp3	12564
common_voice_ibb_41395441.mp3	11196
common_voice_ibb_41372778.mp3	12708
common_voice_ibb_41528270.mp3	7272
common_voice_ibb_41528727.mp3	9828
common_voice_ibb_41480737.mp3	7380
common_voice_ibb_41249338.mp3	5868
common_voice_ibb_41386982.mp3	11736
common_voice_ibb_41356288.mp3	9540
common_voice_ibb_41414012.mp3	7200
common_voice_ibb_41487060.mp3	11916
common_voice_ibb_41480116.mp3	6876
common_voice_ibb_41317591.mp3	12456
common_voice_ibb_41261924.mp3	9396
common_voice_ibb_41512599.mp3	10836
common_voice_ibb_41332997.mp3	9936
common_voice_ibb_41361021.mp3	8100
common_voice_ibb_41374650.mp3	5976
common_voice_ibb_41347361.mp3	10440
common_voice_ibb_41270558.mp3	9036
common_voice_ibb_41481790.mp3	11952
common_voice_ibb_41370672.mp3	10476
common_voice_ibb_41316245.mp3	10800
common_voice_ibb_41513021.mp3	8820
common_voice_ibb_41482347.mp3	12816
common_voice_ibb_41484090.mp3	9936
common_voice_ibb_41481401.mp3	7488
common_voice_ibb_41486063.mp3	6084
common_voice_ibb_41503366.mp3	8676
common_voice_ibb_41486070.mp3	9108
common_voice_ibb_41354300.mp3	217080
common_voice_ibb_41464471.mp3	13392
common_voice_ibb_41269389.mp3	10368
common_voice_ibb_41486988.mp3	8928
common_voice_ibb_41246978.mp3	11556
common_voice_ibb_41373599.mp3	9108
common_voice_ibb_41479901.mp3	10296
common_voice_ibb_41487080.mp3	9828
common_voice_ibb_41386858.mp3	8496
common_voice_ibb_41483934.mp3	5436
common_voice_ibb_41414241.mp3	9756
common_voice_ibb_41479853.mp3	9000
common_voice_ibb_41397261.mp3	9540
common_voice_ibb_41528504.mp3	6840
common_voice_ibb_41481638.mp3	13500
common_voice_ibb_41315962.mp3	9396
common_voice_ibb_41444971.mp3	7236
common_voice_ibb_41271875.mp3	11664
common_voice_ibb_41265669.mp3	6876
common_voice_ibb_41396592.mp3	10368
common_voice_ibb_41269554.mp3	9792
common_voice_ibb_41484292.mp3	4860
common_voice_ibb_41472368.mp3	12276
common_voice_ibb_41483924.mp3	9972
common_voice_ibb_41347132.mp3	12240
common_voice_ibb_41485814.mp3	7200
common_voice_ibb_41472242.mp3	11412
common_voice_ibb_41246156.mp3	127548
common_voice_ibb_41302193.mp3	12600
common_voice_ibb_41439961.mp3	13140
